name,iata_code,airport,is_company,customer
Tomsk Bogashevo Airport,TOF,True,True,False
El Toro,NZJ,True,True,False
Phetchabun,PHY,True,True,False
Chumphon,CJM,True,True,False
Jiuzhaigou Huanglong,JZH,True,True,False
Wai Sha Airport,SWA,True,True,False
Les Ailerons,,True,True,False
Cheddi Jagan Intl,GEO,True,True,False
Ciudad del Este,AGT,True,True,False
Ogle,OGL,True,True,False
Kaieteur,KAI,True,True,False
Dunhuang Airport,DNH,True,True,False
Falconara,AOI,True,True,False
Samjiyon,,True,True,False
Iosco County,ECA,True,True,False
Copiapo,CPO,True,True,False
Taba Intl,TCP,True,True,False
Edward Bodden Airfield,LYB,True,True,False
Bodrum - Milas,BJV,True,True,False
7 Novembre,TBJ,True,True,False
Sabiha Gokcen,SAW,True,True,False
University Park Airport,SCE,True,True,False
Broome,BME,True,True,False
Newcastle Airport,NTL,True,True,False
Bakki Airport,,True,True,False
Woerthersee International Airport,KLU,True,True,False
General Manuel Carlos Piar,CGU,True,True,False
Flugplatz Hoepen,,True,True,False
Hammerfest Airport,HFT,True,True,False
Valan,HVG,True,True,False
Mehamn,MEH,True,True,False
Airport,VDS,True,True,False
Riem,,True,True,False
Imam Khomeini,IKA,True,True,False
Mashhad,MHD,True,True,False
Egelsbach,QEF,True,True,False
Ust-Ilimsk,UIK,True,True,False
Mudanjiang,MDG,True,True,False
Key Field,MEI,True,True,False
Abraham Lincoln Capital,SPI,True,True,False
Uzundzhovo,HKV,True,True,False
Cortez Muni,CEZ,True,True,False
Yampa Valley,HDN,True,True,False
Gallup Muni,GUP,True,True,False
Liberal Muni,LBL,True,True,False
Lamar Muni,LAA,True,True,False
Renner Fld,GLD,True,True,False
Yellowstone Rgnl,COD,True,True,False
Hovden,HOV,True,True,False
RNAS WATTON,,True,True,False
ISLES OF SCILLY,ISC,True,True,False
Springfield Branson Natl,SGF,True,True,False
Framnes,NVK,True,True,False
Berlevag,BVG,True,True,False
Fornebu,FBU,True,True,False
Alykel,NSK,True,True,False
Vityazevo,AAQ,True,True,False
Joplin Rgnl,JLN,True,True,False
Lehigh Valley Intl,ABE,True,True,False
NW Arkansas Regional,XNA,True,True,False
Atyrau,GUW,True,True,False
Kzyl-Orda,KZO,True,True,False
South Bend Rgnl,SBN,True,True,False
Bykovo,BKA,True,True,False
Chintheche,,True,True,False
Talagi,ARH,True,True,False
Central,RTW,True,True,False
Novyi Urengoy,NUX,True,True,False
Noyabrsk,NOJ,True,True,False
Washington Union Station,ZWU,True,True,False
Aktau,SCO,True,True,False
Ukhta,UCT,True,True,False
Usinsk,USK,True,True,False
Pechora,PEX,True,True,False
Naryan-Mar,NNM,True,True,False
Kresty,PKV,True,True,False
Kogalym International,KGP,True,True,False
Emelyanovo,KJA,True,True,False
Sary-Arka,KGF,True,True,False
Severny,,True,True,False
Uraj,URJ,True,True,False
Turkmenabat,CRZ,True,True,False
Yuzhny,IWA,True,True,False
Changchun,CGQ,True,True,False
Niigata,KIJ,True,True,False
Johnston Atoll,JON,True,True,False
Smith Fld,SMD,True,True,False
Arcata,ACV,True,True,False
Camp Mabry Austin City,ATT,True,True,False
Albert J Ellis,OAJ,True,True,False
Tuscaloosa Rgnl,TCL,True,True,False
Dubuque Rgnl,DBQ,True,True,False
Forde Bringeland,FDE,True,True,False
Shun Tak Heliport,,True,True,False
Poliarny Airport,PYJ,True,True,False
Nakhchivan Airport,NAJ,True,True,False
Ganja Airport,KVD,True,True,False
Torp,,True,True,False
Ust Kamenogorsk Airport,UKK,True,True,False
Petropavlosk South Airport,PPK,True,True,False
Les Bases Airport,GBJ,True,True,False
St-François Airport,SFC,True,True,False
Codrington Airport,BBQ,True,True,False
Ji-Paraná Airport,JPR,True,True,False
Escuela Mariscal Sucre Airport,MYC,True,True,False
Maria Reiche Neuman Airport,NZA,True,True,False
Mayor General FAP Armando Revoredo Iglesias Airport,CJA,True,True,False
Gatokae Airport,GTA,True,True,False
Boorama Airport,BXX,True,True,False
Mucuri Airport,MVS,True,True,False
Zorg en Hoop Airport,ORG,True,True,False
Reyes Airport,REY,True,True,False
Puerto Rico Airport,PUR,True,True,False
El Alcaraván Airport,EYP,True,True,False
General Rivadeneira Airport,ESM,True,True,False
Pucón Airport,ZPC,True,True,False
Toledo Airport,TOW,True,True,False
Santa Maria Airport,RIA,True,True,False
Chapada Diamantina Airport,LEC,True,True,False
Goulburn Airport,GUL,True,True,False
Orlando Bezerra de Menezes Airport,JDO,True,True,False
Santa Teresita Airport,SST,True,True,False
Gobernador Gregores Airport,GGS,True,True,False
Antoine De St Exupery Airport,OES,True,True,False
Las Heras Airport,LHS,True,True,False
General Enrique Mosconi Airport,TTG,True,True,False
Masbate Airport,MBT,True,True,False
Catarman National Airport,CRM,True,True,False
Jolo Airport,JOL,True,True,False
Camiguin Airport,CGM,True,True,False
Cuyo Airport,CYU,True,True,False
Cheongju International Airport,CJJ,True,True,False
Sacheon Air Base,HIN,True,True,False
Wonju Airport,WJU,True,True,False
Mokpo Airport,MPK,True,True,False
Kunsan Air Base,KUV,True,True,False
Miyakejima Airport,MYE,True,True,False
Shonai Airport,SYO,True,True,False
Odate Noshiro Airport,ONJ,True,True,False
Fukushima Airport,FKS,True,True,False
Iwami Airport,IWJ,True,True,False
Nagoya Airport,NKM,True,True,False
Saga Airport,HSG,True,True,False
Okadama Airport,OKD,True,True,False
Kushiro Airport,KUH,True,True,False
Matsu Beigan Airport,MFK,True,True,False
Hengchun Airport,HCN,True,True,False
Matsu Nangan Airport,LZN,True,True,False
Eniwetok Airport,ENT,True,True,False
Kalaupapa Airport,LUP,True,True,False
El Nido Airport,ENI,True,True,False
Wipim Airport,WPM,True,True,False
Baimuru Airport,VMU,True,True,False
Nuku Airport,UKU,True,True,False
Tufi Airport,TFI,True,True,False
Suki Airport,SKC,True,True,False
Balimo Airport,OPU,True,True,False
Obo Airport,OBX,True,True,False
Losuia Airport,LSA,True,True,False
Londolovit Airport,LNV,True,True,False
Lake Murray Airport,LMY,True,True,False
Kamusi Airport,KUY,True,True,False
Kokoda Airport,KKD,True,True,False
Kandrian Airport,KDR,True,True,False
Jacquinot Bay Airport,JAQ,True,True,False
Nissan Island Airport,IIS,True,True,False
Ihu Airport,IHU,True,True,False
Gasmata Island Airport,GMI,True,True,False
Tadji Airport,ATP,True,True,False
Wrangell Airport,WRG,True,True,False
Chevak Airport,VAK,True,True,False
Aniak Airport,ANI,True,True,False
Mountain Village Airport,MOU,True,True,False
McGrath Airport,MCG,True,True,False
Kalskag Airport,KLG,True,True,False
Haines Airport,HNS,True,True,False
Holy Cross Airport,HCR,True,True,False
Skagway Airport,SGY,True,True,False
Gustavus Airport,GST,True,True,False
Adak Airport,ADK,True,True,False
Sambu Airport,SAX,True,True,False
Contadora Airport,OTD,True,True,False
EL Real Airport,ELE,True,True,False
Bahia Piña Airport,BFQ,True,True,False
Sayun International Airport,GXF,True,True,False
Kamishly Airport,KAC,True,True,False
Sulaymaniyah International Airport,ISU,True,True,False
Turbat International Airport,TUK,True,True,False
Sehwan Sharif Airport,SYW,True,True,False
Skardu Airport,KDU,True,True,False
Parachinar Airport,PAJ,True,True,False
Ormara Airport,ORW,True,True,False
Khuzdar Airport,KDD,True,True,False
Hyderabad Airport,HDD,True,True,False
Jiwani Airport,JIW,True,True,False
Dera Ismael Khan Airport,DSK,True,True,False
Dera Ghazi Khan Airport,DEA,True,True,False
Dalbandin Airport,DBA,True,True,False
Chitral Airport,CJL,True,True,False
Bahawalpur Airport,BHV,True,True,False
Bannu Airport,BNP,True,True,False
Al Ain International Airport,AAN,True,True,False
Uromiyeh Airport,OMH,True,True,False
Ardabil Airport,ADU,True,True,False
Lar Airport,LRR,True,True,False
Sari Dasht E Naz Airport,SRY,True,True,False
Noshahr Airport,NSH,True,True,False
Sabzevar National Airport,AFZ,True,True,False
Bojnourd Airport,BJB,True,True,False
Rafsanjan Airport,RJN,True,True,False
Bam Airport,BXR,True,True,False
Khoram Abad Airport,KHD,True,True,False
Wadi Al Dawasir Airport,EWD,True,True,False
Al-Jawf Domestic Airport,AJF,True,True,False
Dawadmi Domestic Airport,DWD,True,True,False
Saul Airport,XAU,True,True,False
Faizabad Airport,FBD,True,True,False
Île des Pins Airport,ILP,True,True,False
Belep Islands Airport,BMY,True,True,False
Tiga Airport,TGJ,True,True,False
Ipota Airport,IPA,True,True,False
Futuna Airport,FTA,True,True,False
Dillon's Bay Airport,DLY,True,True,False
Aniwa Airport,AWD,True,True,False
Anelghowhat Airport,AUY,True,True,False
North West Santo Airport,OLZ,True,True,False
Southwest Bay Airport,SWJ,True,True,False
Valesdir Airport,VLS,True,True,False
Uléi Airport,ULB,True,True,False
Tongoa Island Airport,TGH,True,True,False
Santo Pekoa International Airport,SON,True,True,False
Redcliffe Airport,RCL,True,True,False
Gaua Island Airport,ZGU,True,True,False
Norsup Airport,NUS,True,True,False
Lonorore Airport,LNE,True,True,False
Naone Airport,MWF,True,True,False
Lamen Bay Airport,LNB,True,True,False
Lamap Airport,LPM,True,True,False
Tavie Airport,PBJ,True,True,False
Sara Airport,SSR,True,True,False
Longana Airport,LOD,True,True,False
Craig Cove Airport,CCV,True,True,False
Sangafa Airport,EAE,True,True,False
Torres Airstrip,TOH,True,True,False
Sola Airport,SLH,True,True,False
Mota Lava Airport,MTV,True,True,False
Ua Huka Airport,UAH,True,True,False
Ua Pou Airport,UAP,True,True,False
Hiva Oa-Atuona Airport,AUQ,True,True,False
Ahe Airport,AHE,True,True,False
Apataki Airport,APK,True,True,False
Maota Airport,MXS,True,True,False
Mountain Airport,MWP,True,True,False
Pointe Vele Airport,FUT,True,True,False
Niue International Airport,IUE,True,True,False
Vanua Balavu Airport,VBV,True,True,False
Kuini Lavenia Airport,NTT,True,True,False
Mata'aho Airport,NFO,True,True,False
Lifuka Island Airport,HPA,True,True,False
Kaufana Airport,EUA,True,True,False
Savusavu Airport,SVU,True,True,False
Rotuma Airport,RTA,True,True,False
Koro Island Airport,KXF,True,True,False
Matei Airport,TVU,True,True,False
Labasa Airport,LBS,True,True,False
Lakeba Island Airport,LKB,True,True,False
Ngau Airport,NGI,True,True,False
Moala Airport,MFJ,True,True,False
Mana Island Airport,MNF,True,True,False
Vunisea Airport,KDV,True,True,False
Malolo Lailai Island Airport,PTF,True,True,False
Cicia Airport,ICI,True,True,False
Penrhyn Island Airport,PYE,True,True,False
Mitiaro Island Airport,MOI,True,True,False
Mauke Airport,MUK,True,True,False
Manihiki Island Airport,MHX,True,True,False
Mangaia Island Airport,MGS,True,True,False
Atiu Island Airport,AIU,True,True,False
Nassau Paradise Island Airport,PID,True,True,False
Colonel Hill Airport,CRI,True,True,False
New Bight Airport,CAT,True,True,False
Arthurs Town Airport,ATC,True,True,False
Congo Town Airport,COX,True,True,False
Long Banga Airport,LBP,True,True,False
Salina Cruz Naval Air Station,SCX,True,True,False
Alberto Delgado Airport,TND,True,True,False
Cayo Coco Airport,CCC,True,True,False
Port-de-Paix Airport,PAX,True,True,False
Jeremie Airport,JEE,True,True,False
Playa Samara Airport,PLD,True,True,False
Tobias Bolanos International Airport,SYQ,True,True,False
Puerto Jimenez Airport,PJM,True,True,False
Islita Airport,PBP,True,True,False
Cabo Velas Airport,TNO,True,True,False
Barra del Colorado Airport,BCL,True,True,False
Aerotortuguero Airport,TTQ,True,True,False
Captain Ramon Xatruch Airport,PLP,True,True,False
Jaqué Airport,JQE,True,True,False
Enrique Adolfo Jimenez Airport,ONX,True,True,False
Alonso Valderrama Airport,CTD,True,True,False
Lencero Airport,JAL,True,True,False
Guerrero Negro Airport,GUB,True,True,False
Ciudad Constitución Airport,CUA,True,True,False
Captain Rogelio Castillo National Airport,CYW,True,True,False
Mili Island Airport,MIJ,True,True,False
Puerto Lempira Airport,PEU,True,True,False
Ahuas Airport,AHS,True,True,False
Wotho Island Airport,WTO,True,True,False
Wotje Atoll Airport,WTE,True,True,False
Woja Airport,WJA,True,True,False
Jaluit Airport,UIT,True,True,False
Rongelap Island Airport,RNP,True,True,False
Namorik Atoll Airport,NDK,True,True,False
Majkin Airport,MJE,True,True,False
Mejit Atoll Airport,MJB,True,True,False
Maloelap Island Airport,MAV,True,True,False
Likiep Airport,LIK,True,True,False
Kaben Airport,KBT,True,True,False
Jeh Airport,JEJ,True,True,False
Jabot Airport,JAT,True,True,False
Enyu Airfield,BII,True,True,False
Aur Island Airport,AUL,True,True,False
Ailuk Airport,AIM,True,True,False
Utirik Airport,UTK,True,True,False
Quezaltenango Airport,AAZ,True,True,False
Puerto Barrios Airport,PBR,True,True,False
Dr Joaquin Balaguer International Airport,JBQ,True,True,False
Samaná El Catey International Airport,AZS,True,True,False
Salt Cay Airport,SLX,True,True,False
Middle Caicos Airport,MDS,True,True,False
JAGS McCartney International Airport,GDT,True,True,False
Žilina Airport,ILZ,True,True,False
Ubari Airport,QUB,True,True,False
Misratah Airport,MRA,True,True,False
Samsun-Çarşamba Airport,SZF,True,True,False
Balikesir Korfez Airport,EDO,True,True,False
Isparta Süleyman Demirel Airport,ISE,True,True,False
Adiyaman Airport,ADF,True,True,False
Agri Airport,AJI,True,True,False
Kahramanmaras Airport,KCM,True,True,False
Sanliurfa Airport,SFQ,True,True,False
Kars Airport,KSY,True,True,False
Usak Airport,USQ,True,True,False
Banja Luka International Airport,BNX,True,True,False
Corvo Airport,CVU,True,True,False
Salerno Pontecagnano Airport,QSR,True,True,False
Aosta Airport,AOT,True,True,False
Sármellék International Airport,SOB,True,True,False
Győr-Pér International Airport,QGY,True,True,False
Pécs-Pogány Airport,PEV,True,True,False
Syros Airport,JSY,True,True,False
La Môle Airport,LTT,True,True,False
EuroAirport,EAP,True,True,False
Tekapo,,True,True,False
Angers-Loire Airport,ANE,True,True,False
Île d'Yeu Airport,IDY,True,True,False
Logroño-Agoncillo Airport,RJL,True,True,False
Ercan International Airport,ECN,True,True,False
Yakima Air Terminal McAllister Field,YKM,True,True,False
Kiwayu (Mkononi) Airport,KWY,True,True,False
Worland Municipal Airport,WRL,True,True,False
Valdosta Regional Airport,VLD,True,True,False
Victoria Regional Airport,VCT,True,True,False
Quincy Regional Baldwin Field,UIN,True,True,False
Tupelo Regional Airport,TUP,True,True,False
Santa Maria Pub Cpt G Allan Hancock Airport,SMX,True,True,False
Salina Municipal Airport,SLN,True,True,False
Adirondack Regional Airport,SLK,True,True,False
Sheridan County Airport,SHR,True,True,False
San Luis County Regional Airport,SBP,True,True,False
Rutland State Airport,RUT,True,True,False
Rock Springs Sweetwater County Airport,RKS,True,True,False
Rhinelander Oneida County Airport,RHI,True,True,False
Reading Regional Carl A Spaatz Field,RDG,True,True,False
Pease International Tradeport,PSM,True,True,False
Pellston Regional Airport of Emmet County Airport,PLN,True,True,False
Pierre Regional Airport,PIR,True,True,False
Pocatello Regional Airport,PIH,True,True,False
Hattiesburg Laurel Regional Airport,PIB,True,True,False
Owensboro Daviess County Airport,OWB,True,True,False
Southwest Oregon Regional Airport,OTH,True,True,False
Northwest Alabama Regional Airport,MSL,True,True,False
Frank Wiley Field,MLS,True,True,False
Muskegon County Airport,MKG,True,True,False
Lynchburg Regional Preston Glenn Field,LYH,True,True,False
Lewistown Municipal Airport,LWT,True,True,False
Lancaster Airport,LNS,True,True,False
Klamath Falls Airport,LMT,True,True,False
Lebanon Municipal Airport,LEB,True,True,False
North Platte Regional Airport Lee Bird Field,LBF,True,True,False
Arnold Palmer Regional Airport,LBE,True,True,False
Laramie Regional Airport,LAR,True,True,False
Jamestown Regional Airport,JMS,True,True,False
Kirksville Regional Airport,IRK,True,True,False
Kili Airport,KIO,True,True,False
Tri State Milton J Ferguson Field,HTS,True,True,False
Memorial Field,HOT,True,True,False
Central Nebraska Regional Airport,GRI,True,True,False
Wokal Field Glasgow International Airport,GGW,True,True,False
Fayetteville Regional Grannis Field,FAY,True,True,False
New Bedford Regional Airport,EWB,True,True,False
Elko Regional Airport,EKO,True,True,False
Chippewa Valley Regional Airport,EAU,True,True,False
DuBois Regional Airport,DUJ,True,True,False
Dodge City Regional Airport,DDC,True,True,False
Houghton County Memorial Airport,CMX,True,True,False
William R Fairchild International Airport,CLM,True,True,False
Harrison Marion Regional Airport,CKB,True,True,False
Chippewa County International Airport,CIU,True,True,False
Cape Girardeau Regional Airport,CGI,True,True,False
Del Norte County Airport,CEC,True,True,False
Southeast Iowa Regional Airport,BRL,True,True,False
Brunswick Golden Isles Airport,BQK,True,True,False
Raleigh County Memorial Airport,BKW,True,True,False
Western Nebraska Regional Airport,BFF,True,True,False
Bradford Regional Airport,BFD,True,True,False
Watertown Regional Airport,ATY,True,True,False
Alpena County Regional Airport,APN,True,True,False
Walla Walla Regional Airport,ALW,True,True,False
Waterloo Regional Airport,ALO,True,True,False
Alamogordo White Sands Regional Airport,ALM,True,True,False
Athens Ben Epps Airport,AHN,True,True,False
Southwest Georgia Regional Airport,ABY,True,True,False
Aberdeen Regional Airport,ABR,True,True,False
San Domino Island Heliport,TQR,True,True,False
Gheshm Airport,GSM,True,True,False
Diu Airport,DIU,True,True,False
Gulu Airport,ULU,True,True,False
Arua Airport,RUA,True,True,False
Tabora Airport,TBO,True,True,False
Shinyanga Airport,SHY,True,True,False
Musoma Airport,MUZ,True,True,False
Kikwetu Airport,LDI,True,True,False
Kigoma Airport,TKQ,True,True,False
Bukoba Airport,BKZ,True,True,False
Port Sudan New International Airport,PZU,True,True,False
Nyala Airport,UYL,True,True,False
Atbara Airport,ATB,True,True,False
La Abraq Airport,LAQ,True,True,False
Mitiga Airport,MJI,True,True,False
Gamal Abdel Nasser Airport,TOB,True,True,False
Gardabya Airport,SRX,True,True,False
Nanyuki Civil Airport,NYK,True,True,False
Malindi Airport,MYD,True,True,False
Lokichoggio Airport,LKG,True,True,False
Amboseli Airport,ASV,True,True,False
Asyut International Airport,ATZ,True,True,False
El Arish International Airport,AAC,True,True,False
Burao Airport,BUO,True,True,False
Galcaio Airport,GLK,True,True,False
Aden Adde International Airport,MGQ,True,True,False
Bosaso Airport,BSA,True,True,False
Alula Airport,ALU,True,True,False
Tippi Airport,TIE,True,True,False
Mizan Teferi Airport,MTF,True,True,False
Kabri Dehar Airport,ABK,True,True,False
Gore Airport,GOR,True,True,False
Gode Airport,GDE,True,True,False
Dembidollo Airport,DEM,True,True,False
Combolcha Airport,DSE,True,True,False
Beica Airport,BEI,True,True,False
Baco Airport,BCO,True,True,False
Sao Filipe Airport,SFL,True,True,False
Praia International Airport,RAI,True,True,False
El Aroui Airport,NDR,True,True,False
Hassan I Airport,EUN,True,True,False
Mogador Airport,ESU,True,True,False
Dakhla Airport,VIL,True,True,False
Smara Airport,SMW,True,True,False
Iginniarfik Heliport,QFI,True,True,False
Akunnaaq Heliport,QCU,True,True,False
Groennedal Heliport,JGR,True,True,False
Osvaldo Vieira International Airport,OXB,True,True,False
Kenema Airport,KEN,True,True,False
Bo Airport,KBS,True,True,False
Sherbro International Airport,BTE,True,True,False
Ceuta Heliport,JCU,True,True,False
Lauriston Airport,CRU,True,True,False
La Gomera Airport,GMZ,True,True,False
Papa Stour Airport,PSV,True,True,False
Outer Skerries Airport,OUK,True,True,False
Foula Airport,FOA,True,True,False
Gamba,GAX,True,True,False
Ilebo Airport,PFR,True,True,False
Lodja Airport,LJA,True,True,False
Tshikapa Airport,TSH,True,True,False
Basankusu Airport,BSU,True,True,False
Basango Mboliasa Airport,KRZ,True,True,False
Nioki Airport,NIO,True,True,False
Inongo Airport,INO,True,True,False
Tshimpi Airport,MAT,True,True,False
Boma Airport,BOA,True,True,False
Eros Airport,ERS,True,True,False
Swakopmund Airport,SWP,True,True,False
Oranjemund Airport,OMD,True,True,False
Ondangwa Airport,OND,True,True,False
Luderitz Airport,LUD,True,True,False
Club Makokola Airport,CMK,True,True,False
Sarh Airport,SRH,True,True,False
Croisette Heliport,JCA,True,True,False
Chimoio Airport,VPY,True,True,False
Tchibanga Airport,TCH,True,True,False
Mouilla Ville Airport,MJL,True,True,False
Koulamoutou Airport,KOU,True,True,False
Namibe Airport,MSZ,True,True,False
Ondjiva Pereira Airport,VPE,True,True,False
Dundo Airport,DUE,True,True,False
Catumbela Airport,CBT,True,True,False
Manja Airport,MJA,True,True,False
Mandritsara Airport,WMA,True,True,False
Tsaratanana Airport,TTS,True,True,False
Mampikony Airport,WMP,True,True,False
Soalala Airport,DWB,True,True,False
Ambanja Airport,IVA,True,True,False
Port Bergé Airport,WPB,True,True,False
Ambatondrazaka Airport,WAM,True,True,False
Tsiroanomandidy Airport,WTS,True,True,False
Tambohorano Airport,WTA,True,True,False
Morafenobe Airport,TVA,True,True,False
Maintirano Airport,MXT,True,True,False
Belo sur Tsiribihina Airport,BMD,True,True,False
Ankavandra Airport,JVA,True,True,False
Antsalova Airport,WAQ,True,True,False
Iconi Airport,YVA,True,True,False
Solwesi Airport,SLI,True,True,False
Chipata Airport,CIP,True,True,False
Loubomo Airport,DIS,True,True,False
Limpopo Valley Airport,TLD,True,True,False
Shakawe Airport,SWX,True,True,False
Orapa Airport,ORP,True,True,False
Ghanzi Airport,GNZ,True,True,False
Mmabatho International Airport,MBD,True,True,False
Malamala Airport,AAM,True,True,False
Kruger Mpumalanga International Airport,MQP,True,True,False
Rand Airport,QRA,True,True,False
Ventspils International Airport,VTS,True,True,False
Shire Inda Selassie Airport,SHC,True,True,False
Shilavo Airport,HIL,True,True,False
Hemavan Airport,HMV,True,True,False
Storuman Airport,SQO,True,True,False
Ängelholm-Helsingborg Airport,AGH,True,True,False
Torsby Airport,TYF,True,True,False
Karlstad Airport,KSD,True,True,False
Hagfors Airport,HFS,True,True,False
Östersund Airport,OSD,True,True,False
Łódź Władysław Reymont Airport,LCJ,True,True,False
Bydgoszcz Ignacy Jan Paderewski Airport,BZG,True,True,False
Værøy Heliport,VRY,True,True,False
Svartnes Airport,VAW,True,True,False
Sorkjosen Airport,SOJ,True,True,False
Svolvær Helle Airport,SVJ,True,True,False
Sogndal Airport,SOG,True,True,False
Anda Airport,SDN,True,True,False
Røst Airport,RET,True,True,False
Ryum Airport,RVK,True,True,False
Røssvoll Airport,MQN,True,True,False
Namsos Høknesøra Airport,OSY,True,True,False
Leknes Airport,LKN,True,True,False
Sindal Airport,CNL,True,True,False
Weston Airport,,True,True,False
Donegal Airport,CFN,True,True,False
Raron Airport,,True,True,False
Barra Airport,BRR,True,True,False
Anglesey Airport,HLY,True,True,False
Penzance Heliport,PZE,True,True,False
Land's End / St. Just Airport,LEQ,True,True,False
Westray Airport,WRY,True,True,False
Lerwick / Tingwall Airport,LWK,True,True,False
Sanday Airport,NDY,True,True,False
Stronsay Airport,SOY,True,True,False
Papa Westray Airport,PPW,True,True,False
North Ronaldsay Airport,NRL,True,True,False
Fair Isle Airport,FIE,True,True,False
Eday Airport,EOI,True,True,False
Campbeltown Airport,CAL,True,True,False
Robin Hood Doncaster Sheffield Airport,DSA,True,True,False
Nottingham Airport,NQT,True,True,False
Seinäjoki Airport,SJY,True,True,False
Helgoland-Düne Airport,HGL,True,True,False
Heide-Büsum Airport,HEI,True,True,False
Heringsdorf Airport,HDF,True,True,False
Kumasi Airport,KMS,True,True,False
Guemar Airport,ELU,True,True,False
Bordj Badji Mokhtar Airport,BMW,True,True,False
Béchar Boudghene Ben Ali Lotfi Airport,CBH,True,True,False
Batna Airport,BLJ,True,True,False
Wollaston Lake Airport,ZWL,True,True,False
Churchill Falls Airport,ZUM,True,True,False
Shamattawa Airport,ZTM,True,True,False
Sandy Lake Airport,ZSJ,True,True,False
Round Lake (Weagamow Lake) Airport,ZRJ,True,True,False
Sachigo Lake Airport,ZPB,True,True,False
Masset Airport,ZMT,True,True,False
Muskrat Dam Airport,MSA,True,True,False
Kashechewan Airport,ZKE,True,True,False
Swan River Airport,ZJN,True,True,False
Gods River Airport,ZGI,True,True,False
Fond-Du-Lac Airport,ZFD,True,True,False
Eastmain River Airport,ZEM,True,True,False
Bathurst Airport,ZBF,True,True,False
Ilford Airport,ILF,True,True,False
York Landing Airport,ZAC,True,True,False
Salluit Airport,YZG,True,True,False
Whale Cove Airport,YXN,True,True,False
Webequie Airport,YWP,True,True,False
Deer Lake Airport,YVZ,True,True,False
Big Trout Lake Airport,YTL,True,True,False
St. Theresa Point Airport,YST,True,True,False
Sanikiluaq Airport,YSK,True,True,False
Stony Rapids Airport,YSF,True,True,False
Red Lake Airport,YRL,True,True,False
Rae Lakes Airport,YRA,True,True,False
Nakina Airport,YQN,True,True,False
The Pas Airport,YQD,True,True,False
Powell River Airport,YPW,True,True,False
Peawanuck Airport,YPO,True,True,False
Pikangikum Airport,YPM,True,True,False
Inukjuak Airport,YPH,True,True,False
Oxford House Airport,YOH,True,True,False
Points North Landing Airport,YNL,True,True,False
Norway House Airport,YNE,True,True,False
Wemindji Airport,YNC,True,True,False
Umiujaq Airport,YUD,True,True,False
Chapais Airport,YMT,True,True,False
Mary's Harbour Airport,YMH,True,True,False
Kangiqsualujjuaq (Georges River) Airport,XGR,True,True,False
Lutselk'e Airport,YSG,True,True,False
Lansdowne House Airport,YLH,True,True,False
Kimmirut Airport,YLC,True,True,False
Aupaluk Airport,YPJ,True,True,False
Waskaganish Airport,YKQ,True,True,False
Akulivik Airport,AKV,True,True,False
Island Lake Airport,YIV,True,True,False
Ivujivik Airport,YIK,True,True,False
Chevery Airport,YHR,True,True,False
Hopedale Airport,YHO,True,True,False
Nemiscau Airport,YNS,True,True,False
Vancouver Harbour Water Airport,YHC,True,True,False
Quaqtaq Airport,YQC,True,True,False
Grise Fiord Airport,YGZ,True,True,False
Gillam Airport,YGX,True,True,False
Kuujjuarapik Airport,YGW,True,True,False
Igloolik Airport,YGT,True,True,False
Gods Lake Narrows Airport,YGO,True,True,False
Texada Gillies Bay Airport,YGB,True,True,False
Makkovik Airport,YMN,True,True,False
Fort Hope Airport,YFH,True,True,False
Fort Albany Airport,YFA,True,True,False
Fort Severn Airport,YER,True,True,False
Nain Airport,YDP,True,True,False
Chesterfield Inlet Airport,YCS,True,True,False
Cartwright Airport,YRF,True,True,False
Lourdes De Blanc Sablon Airport,YBX,True,True,False
Uranium City Airport,YBE,True,True,False
Lac Du Bonnet Airport,,True,True,False
Attawapiskat Airport,YAT,True,True,False
Kangirsuk Airport,YKG,True,True,False
Kasabonika Airport,XKS,True,True,False
Fort Frances Municipal Airport,YAG,True,True,False
Cat Lake Airport,YAC,True,True,False
Tarapacá Airport,TCD,True,True,False
Apartadó Airport,APO,True,True,False
Nantong Airport,NTG,True,True,False
La Tabatière Airport,ZLT,True,True,False
Tête-à-la-Baleine Airport,ZTB,True,True,False
Chisasibi Airport,YKU,True,True,False
Poplar Hill Airport,YHP,True,True,False
Ogoki Post Airport,YOG,True,True,False
Kingfisher Lake Airport,KIF,True,True,False
Bearskin Lake Airport,XBE,True,True,False
North Spirit Lake Airport,YNO,True,True,False
Wunnumin Lake Airport,WNN,True,True,False
Wapekeka Airport,YAX,True,True,False
Summer Beaver Airport,SUR,True,True,False
Whatì Airport,YLE,True,True,False
Colville Lake Airport,YCK,True,True,False
Rigolet Airport,YRG,True,True,False
Port Hope Simpson Airport,YHA,True,True,False
St. Lewis (Fox Harbour) Airport,YFX,True,True,False
Williams Harbour Airport,YWM,True,True,False
Anahim Lake Airport,YAA,True,True,False
Whistler/Green Lake Water Aerodrome,YWS,True,True,False
Punta Gorda Airport,PND,True,True,False
Caye Caulker Airport,CUK,True,True,False
Vopnafjörður Airport,VPN,True,True,False
Thorshofn Airport,THO,True,True,False
Drake Bay Airport,DRK,True,True,False
Grímsey Airport,GRY,True,True,False
Qaarsut Airport,JQA,True,True,False
Upernavik Airport,JUV,True,True,False
Sisimiut Airport,JHS,True,True,False
Qaanaaq Airport,NAQ,True,True,False
Narsaq Heliport,JNS,True,True,False
